V1,V2,V3
8.76404494382022,65.1489361702128,-282.032928466797
8.93258426966292,65.1489361702128,-286.239898681641
9.10112359550562,65.1489361702128,-294.729888916016
9.26966292134831,65.1489361702128,-293.069885253906
9.43820224719101,65.1489361702128,-327.519897460938
9.60674157303371,65.1489361702128,-349.639892578125
9.7752808988764,65.1489361702128,-314.499877929688
9.9438202247191,65.1489361702128,-260.737426757812
10.1123595505618,65.1489361702128,-250.407440185547
10.2808988764045,65.1489361702128,-244.497436523438
10.4494382022472,65.1489361702128,-237.527435302734
10.6179775280899,65.1489361702128,-189.617431640625
10.7865168539326,65.1489361702128,-88.0174407958984
10.9550561797753,65.1489361702128,-150.667434692383
11.123595505618,65.1489361702128,-154.831848144531
11.2921348314607,65.1489361702128,-127.821846008301
11.4606741573034,65.1489361702128,-126.211845397949
11.6292134831461,65.1489361702128,-110.831848144531
11.7977528089888,65.1489361702128,-77.7818450927734
11.9662921348315,65.1489361702128,19.7781543731689
12.1348314606742,65.1489361702128,-56.5139236450195
12.3033707865169,65.1489361702128,243.526077270508
12.4719101123596,65.1489361702128,147.526077270508
12.6404494382022,65.1489361702128,182.546081542969
12.8089887640449,65.1489361702128,504.216064453125
12.9775280898876,65.1489361702128,586.266052246094
13.1460674157303,65.1489361702128,676.797119140625
13.314606741573,65.1489361702128,390.01708984375
13.4831460674157,65.1489361702128,423.357086181641
13.6516853932584,65.1489361702128,745.967102050781
13.8202247191011,65.1489361702128,765.437072753906
13.9887640449438,65.1489361702128,923.647094726562
14.1573033707865,65.1489361702128,1045.47705078125
